"payload.kong_service.name.keyword: Descending","payload.request.method.keyword: Descending","payload.request.url.keyword: Descending",Count
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-n7268jfqex/inventories/filter/",4613054
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-acvl7t0lqw/inventories/filter/",265074
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-8mpml052sh/inventories/filter/",263608
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-gwb1vew0f9/inventories/filter/",59900
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-t88tw7mok2qcgwf/inventories/filter/",20354
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-p9w20ad5vhwm94l/inventories/filter/",18701
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-zpspc1q57farady/inventories/filter/",18689
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-nh8ri0gsjsbchm6/inventories/filter/",14537
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v1/projects/proj-gwb1vew0f9/inventories/",13521
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-ij5gblgbxp/inventories/filter/",11916
TagsService,POST,"https://api.cloud.vtb.ru:8443/tags-service/api/v1/projects/proj-gwb1vew0f9/inventories/",10485
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-bfbyls48kp8lvqm/inventories/filter/",10479
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-bs15o1ft8zxsy9q/inventories/filter/",9317
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-zpa3ixmhgaxocas/inventories/filter/",9275
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/organizations/vtb/inventories/filter/",9070
TagsService,GET,"https://api.cloud.vtb.ru:8443/tags-service/api/v2/lists/is_code/",7556
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-qbveldheh8vl7dl/inventories/filter/",5672
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-zr67tc3o14/inventories/filter/",5615
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-6t7tayw0zd/inventories/filter/",3927
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-wa0uxh1vv1m4axu/inventories/filter/",3270
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-n20va6hhfy/inventories/filter/",3215
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-m4ah155a1d/inventories/filter/",2702
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-mijojwryt5/inventories/filter/",2489
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-3166lxtcj3/inventories/filter/",2042
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-iasul6r8iw9n534/inventories/filter/",1993
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-7sboee89wt/inventories/filter/",1866
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-sug6my751z3g9nd/inventories/filter/",1781
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-43cyon2slf/inventories/filter/",1772
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-a1wa39rquo/inventories/filter/",1728
TagsService,POST,"https://api.cloud.vtb.ru:8443/tags-service/api/v2/organizations/vtb/inventories/filter/",1640
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-31efdkov5g/inventories/filter/",1626
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-j3g8ofbamh/inventories/filter/",1622
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-if8vpf1q14/inventories/filter/",1595
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-t2cmuiibtl/inventories/filter/",1574
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-70ov7qdh93/inventories/filter/",1400
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-bj4ec7p4i2/inventories/filter/",1370
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-0wwonv20ru/inventories/filter/",1359
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-uy5820p25a/inventories/filter/",1293
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-g820h342leyy8x1/inventories/filter/",1291
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-stdyoaoiyj/inventories/filter/",1242
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-vcm9zu3sqk/inventories/filter/",1208
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-q9snp7dq97/inventories/filter/",1196
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-dg06ob9t70/inventories/filter/",1170
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-asvscwqvpo/inventories/filter/",1137
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-39askmb3dy/inventories/filter/",1120
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-nak9f4wcwilogey/inventories/filter/",1114
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-4dse7ifxxv/inventories/filter/",1086
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-fmr2avs4jp/inventories/filter/",1068
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v1/projects/proj-zr67tc3o14/inventories/",1044
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-aq7mgohs8z/inventories/filter/",1041
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-qmciwk51jbk21en/inventories/filter/",1022
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-i2fbelwf4k/inventories/filter/",1018
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-j5tjro17bo/inventories/filter/",1017
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-k9zvmygpbgmhwkl/inventories/filter/",975
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-fcjgbfst9x/inventories/filter/",971
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-zkc4gc8x71/inventories/filter/",938
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-0jehfj29lu/inventories/filter/",906
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-mgxk3ih0uc/inventories/filter/",904
TagsService,POST,"https://api.cloud.vtb.ru:8443/tags-service/api/v2/projects/proj-zpspc1q57farady/inventories/filter/",895
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-sn5qulkyxmufdyg/inventories/filter/",888
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-ika28mf9cohhd0x/inventories/filter/",880
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-y6lk2nxwkp/inventories/filter/",858
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-07zkuyrsbt/inventories/filter/",857
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-0gjnecvyhq/inventories/filter/",857
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-kd7b90s8vvesfjb/inventories/filter/",855
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-j1zpbrr6q9/inventories/filter/",843
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-o57u0mvppotz7jp/inventories/filter/",842
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-el1dk886ds8k3wk/inventories/filter/",839
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-6p163qmpzr/inventories/filter/",821
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-zbj1krnajj/inventories/filter/",815
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-92oyw2v6vh/inventories/filter/",798
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-e21y6266d5/inventories/filter/",797
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-kl0r44l2ks/inventories/filter/",785
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-szqlo11kjfhdmj8/inventories/filter/",779
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-1iz7ek7wmi/inventories/filter/",766
TagsService,POST,"https://api.cloud.vtb.ru:8443/tags-service/api/v1/projects/proj-zr67tc3o14/inventories/",764
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-pydw5q917h/inventories/filter/",753
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-5z81iitc9t/inventories/filter/",748
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-b0drcfd95xvyy7k/inventories/filter/",737
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-brsbh2t0x6qzkxt/inventories/filter/",734
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-uyfwstixyphtw64/inventories/filter/",715
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-sq4aj8um932rnmt/inventories/filter/",712
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-6zkdl8kdce/inventories/filter/",702
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-hzspalofvg/inventories/filter/",702
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-xb8wzi1flp971jy/inventories/filter/",701
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-6xwwuls44z/inventories/filter/",697
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-9exk8nkszm/inventories/filter/",693
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-p1rvhrkcqe/inventories/filter/",693
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-7idbry5iyi/inventories/filter/",675
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-xkhbr21tjt/inventories/filter/",672
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-uc1gtdhlof/inventories/filter/",666
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-65tg6ahv85/inventories/filter/",662
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-173umk3g5x/inventories/filter/",660
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-qua2hv38ow61ghq/inventories/filter/",656
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-y2cjizavkbay0rq/inventories/filter/",645
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-a2qyllwnws45bm0/inventories/filter/",642
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-r45rv9x73u/inventories/filter/",641
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-1rcfxh2l30/inventories/filter/",635
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-okoi7i5y5p/inventories/filter/",633
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-on4r93r2ir/inventories/filter/",628
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-4d9ktjn6bh/inventories/filter/",624
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-790daltzx1/inventories/filter/",624
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-g0x0pge615/inventories/filter/",621
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-ofy21vpunpxf186/inventories/filter/",620
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-g26p0pu9ajfpes3/inventories/filter/",617
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-p63xwl3by0/inventories/filter/",617
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-zupaqaqbdu/inventories/filter/",614
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-9bsi0nzt1k/inventories/filter/",613
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-jfr6w8dru4/inventories/filter/",609
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-wd693pznf7au7yh/inventories/filter/",609
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-mhcfypyyqqdrjxy/inventories/filter/",608
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-5h1t533yu6/inventories/filter/",606
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-nr2jzphvh0/inventories/filter/",604
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-7rlhslx7vd/inventories/filter/",602
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-ghlj0a4j93/inventories/filter/",601
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-mpviayzxx3/inventories/filter/",596
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-cxp28q20kksq1ne/inventories/filter/",586
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-cdufda389u/inventories/filter/",581
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-rbadytu9sl1tlnb/inventories/filter/",579
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-7vvd463gsv/inventories/filter/",575
TagsService,POST,"https://api.cloud.vtb.ru:8443/tags-service/api/v2/projects/proj-bfbyls48kp8lvqm/inventories/filter/",573
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-cj9ielw1hj/inventories/filter/",571
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-luor98tjwp/inventories/filter/",566
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-vlcswct3xd/inventories/filter/",566
TagsService,POST,"https://api.cloud.vtb.ru:8443/tags-service/api/v2/projects/proj-zpa3ixmhgaxocas/inventories/filter/",563
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-pfaq4nt6xfm7g81/inventories/filter/",562
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-3ox94jmyx1/inventories/filter/",561
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-y6l59ta14exeu2g/inventories/filter/",554
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-54vtfa2jgm/inventories/filter/",551
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-u8b64mpnsjer5e3/inventories/filter/",549
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-p5xnpuw8m3/inventories/filter/",548
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-vzu4kx2x21wqw18/inventories/filter/",543
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-mvlrh7ccjg553s6/inventories/filter/",542
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-nqwf0xc5mnxrpwk/inventories/filter/",542
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-sdoyasnyeykq3ps/inventories/filter/",542
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-1j3uc5zofj/inventories/filter/",540
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-lswc2ww8zt/inventories/filter/",539
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-3p8luw4yhv/inventories/filter/",538
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-mpfbr7oszj/inventories/filter/",538
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-oy78aq7q0n37ywm/inventories/filter/",536
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-fmxhlxl3nc/inventories/filter/",531
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-ri2bcsu7pl/inventories/filter/",526
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-r9pitdh5ts/inventories/filter/",519
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-kvsjl3ra4h/inventories/filter/",514
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-annksbsvuxbjo3j/inventories/filter/",513
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-ofd3y9tvct/inventories/filter/",513
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-yf4fj9tz8877tmz/inventories/filter/",513
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-eu0ozr8lco6usnw/inventories/filter/",512
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-tt6mmvr5qg/inventories/filter/",512
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-utbzxij3ltslxui/inventories/filter/",510
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-dfzkeoopyg/inventories/filter/",509
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-mpf7wkjqn0/inventories/filter/",509
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-gxjwe3fbty/inventories/filter/",504
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-i5ln93pulk/inventories/filter/",504
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-qx3qc0kvqf/inventories/filter/",503
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-vo0c7b725x/inventories/filter/",502
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-xu0ul1it06/inventories/filter/",501
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-evievhe5dl/inventories/filter/",497
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-utfvujh2dw/inventories/filter/",492
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-t5l86234hg/inventories/filter/",490
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-d5z1dwd4u2/inventories/filter/",489
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-zwjcizwhrv/inventories/filter/",489
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-0bfbt5jsnw/inventories/filter/",487
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-zx37kuhptc/inventories/filter/",487
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-o6ge44yppb/inventories/filter/",483
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-l3d7t0wns5/inventories/filter/",481
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-b2lazaksa7uwnc4/inventories/filter/",478
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-pu88fbngjs/inventories/filter/",478
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-jg2ld53zo7/inventories/filter/",477
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-dcjei2xzsa/inventories/filter/",470
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-sdi1tm8mns55bc4/inventories/filter/",461
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-5t7vigudl7/inventories/filter/",460
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-t6819xzt2k/inventories/filter/",460
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-ythscwpdu5/inventories/filter/",459
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-zdyrjbmh3s/inventories/filter/",457
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-sf6b7astcv/inventories/filter/",455
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-zlihnvz39f/inventories/filter/",454
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-8zzliicu06/inventories/filter/",447
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-t34p5kqa60/inventories/filter/",444
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-ae9tew8dri/inventories/filter/",443
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-nahix9rlum/inventories/filter/",442
TagsService,POST,"https://api.cloud.vtb.ru:8443/tags-service/api/v2/projects/proj-bs15o1ft8zxsy9q/inventories/filter/",442
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-4h4gfg7mq2/inventories/filter/",440
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-3wgh33dt9y/inventories/filter/",439
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-omop3plah0/inventories/filter/",438
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-21bxls3a7y/inventories/filter/",436
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-su435gak6w/inventories/filter/",436
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-gwe3lzs46yewcpf/inventories/filter/",434
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-25p8u64ycf/inventories/filter/",433
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-kibhzkezze/inventories/filter/",433
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-nh7x9a5apzdy8go/inventories/filter/",429
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-izff3e49mtfb6ot/inventories/filter/",427
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-mypmv7wi9u/inventories/filter/",426
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-wvr6lk616o/inventories/filter/",426
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-c0kd5d0m8i0nkc5/inventories/filter/",423
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-y45ivbme2zvxvn8/inventories/filter/",419
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-b4d9594mbiwkv71/inventories/filter/",418
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-fs80q46l1c/inventories/filter/",417
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-drc8pyezqt2bfji/inventories/filter/",414
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-yy882tge4k/inventories/filter/",414
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-vidbxnut47/inventories/filter/",413
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-qzr194gp0f/inventories/filter/",411
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-a73a9yq066/inventories/filter/",409
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-fojq4gfbn5d5o59/inventories/filter/",402
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-yvel45wmlyow6ny/inventories/filter/",402
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-vsb9k8udhd/inventories/filter/",400
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-guh33mbpw4/inventories/filter/",395
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/folders/fold-pjgre0urgz/inventories/filter/",394
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-vikrosmlvv/inventories/filter/",394
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-vjnzvsqp6r3yifl/inventories/filter/",392
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-rypvdvrkqh/inventories/filter/",389
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-4hby5dewk9/inventories/filter/",388
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-ci07v2k5t2/inventories/filter/",388
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-o7j5u5g29fp4fbm/inventories/filter/",386
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-xvf0nmxq3cvthzd/inventories/filter/",385
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-xi8h8pssri3j3wr/inventories/filter/",384
TagsService,GET,"https://api.cloud.vtb.ru:8443/tags-service/api/v1/projects/proj-g0x0pge615/tags/",382
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-axkngfwmwb/inventories/filter/",381
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-ogjbwf8umv/inventories/filter/",378
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-2g1kkxkw6q/inventories/filter/",376
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-idm24t7w8i/inventories/filter/",376
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-mslde1x9zh/inventories/filter/",376
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-040kaqcm7v/inventories/filter/",373
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-ibcrpcksztz0kz4/inventories/filter/",372
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v1/projects/proj-sug6my751z3g9nd/inventories/",369
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-4k8tqumtl5/inventories/filter/",369
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-kn1eha7w29/inventories/filter/",366
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-qfxv3gzicp/inventories/filter/",366
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-6ovom1lmtb/inventories/filter/",365
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-cko14bmf6r/inventories/filter/",364
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-rq7a0x4kveja3i2/inventories/filter/",364
TagsService,POST,"https://api.cloud.vtb.ru:8443/tags-service/api/v2/projects/proj-qbveldheh8vl7dl/inventories/filter/",362
TagsService,POST,"http://cloud-kong-main:8000/tags-service/api/v2/projects/proj-d79j4eb14jm8wwd/inventories/filter/",361
